


<<< NEW FLIGHT DATA >>>


0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.989608, 10.016574, 9.983512, 10.010306, 0.000043, -0.003091, -0.013441, 0.000043, -0.003091, -0.013441, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.008726, -0.008726, -3.174056, 5.603028, 0.006073, -0.000123, 0.000105, 0.000234, 0.001794, 14.891602, 0.399780, 6.103515
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 10.033976, 9.967731, 10.028625, 9.969667, -0.001821, -0.000854, 0.031300, -0.001821, -0.000854, 0.031300, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.008726, -0.008726, -3.158788, 5.600422, 0.017375, 0.005204, -0.006286, -0.029593, 0.001840, 14.684570, 6.521606, 98.083488
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.950406, 10.058013, 9.942819, 10.048762, 0.000416, -0.004210, -0.053388, 0.000416, -0.004210, -0.053388, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.008726, -0.008726, -3.130523, 5.582836, 0.034736, -0.001188, 0.003301, 0.026866, 0.002190, 14.801758, 3.399658, 51.513668
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.937942, 10.079425, 9.894563, 10.088071, -0.013007, -0.008684, -0.083748, -0.013007, -0.008684, -0.083748, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.008726, -0.008726, -3.066025, 5.563483, 0.042630, 0.037161, 0.016084, 0.047106, 0.002413, 14.704102, 6.921387, 104.187004
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.989608, 10.016574, 9.983512, 10.010306, 0.000043, -0.003091, -0.013441, 0.000043, -0.003091, -0.013441, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.008726, -0.008726, -2.947890, 5.388345, 0.231599, -0.000123, 0.000105, 0.000234, 0.001782, 14.883789, 0.518799, 7.873535
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 10.004841, 9.997612, 10.000237, 9.997311, -0.001076, -0.001227, 0.002538, -0.001076, -0.001227, 0.002538, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.008726, -0.008726, -2.934335, 5.351071, 0.264977, 0.003073, -0.005221, -0.010418, 0.001981, 14.813477, 2.719116, 41.320797
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.988169, 10.013538, 9.975363, 10.022930, -0.005550, -0.000854, -0.018234, -0.005550, -0.000854, -0.018234, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.008726, -0.008726, -2.920585, 5.320062, 0.296508, 0.015856, -0.006286, 0.003430, 0.002234, 14.450195, 17.721558, 262.329102
0.001745, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.987566, 10.018616, 9.959988, 10.033831, -0.010698, -0.003091, -0.026224, -0.010698, -0.003091, -0.026224, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.008726, -0.008726, -0.008726, -2.814685, 5.276296, 0.311828, 0.039292, 0.000105, 0.008756, 0.001820, 14.700195, 6.161499, 92.773430
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 10.022738, 10.005070, 10.004709, 9.967484, 0.004890, -0.013903, 0.013724, 0.004890, -0.013903, 0.013724, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.008726, -0.008726, -2.735238, 5.258351, 0.342434, -0.013971, 0.030998, -0.017875, 0.001795, 14.786133, 3.439331, 52.124020
0.001745, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 10.000880, 10.000827, 9.988217, 10.010076, -0.005478, -0.000854, -0.005451, -0.005478, -0.000854, -0.005451, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.008726, -0.008726, -0.008726, -2.681346, 5.230705, 0.394911, 0.024378, -0.006286, -0.005092, 0.002202, 14.774414, 4.238892, 64.086914
0.000000, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.991364, 10.013326, 9.978559, 10.016751, -0.004058, -0.002345, -0.015038, -0.004058, -0.002345, -0.015038, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.008726, -0.008726, -2.581267, 5.115564, 0.501284, 0.011595, -0.002025, 0.001300, 0.002372, 14.774414, 4.278564, 64.697266
0.001745, -0.001745, 1000.000000, -0.001745, 2000.000000, 1000.000000, 9.987406, 10.023251, 9.988909, 10.000435, 0.006080, -0.005328, -0.011843, 0.006080, -0.005328, -0.011843, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.008726, -0.008726, -0.008726, -2.544903, 5.074276, 0.553381, -0.008645, 0.006497, -0.000831, 0.002297, 14.801758, 3.158569, 47.912594
